id,created_at,class ,text
6.68E+17,11/22/2015 3:42,closure,The intersection of East Capitol Street and Southern Ave SE is closed due to police activity. Please avoid area.
6.68E+17,11/22/2015 1:41,theft ,"Attempted Robbery [Hold Up Knife] at 1955 hrs in the 400 b/o O Street NW. LOF 4B/M’s, 18 to 22 years. One Suspect: 6'2"", letter “H” on rain…"
6.68E+17,11/22/2015 1:26,violence,Shooting at 1959 hours in the 4900 b/o 7th Street NW. Subject Stopped. CALL 911 W/ EVENT # I20150678396
6.68E+17,11/22/2015 1:26,violence,"Stabbing at 1950 hrs in the unit b/o South Capitol/ M St. SE. LOF a B/M…gray hat/ gray jacket, 5'6"" - 5'8"" CALL 911 W/ EVENT #20150678344"
6.68E+17,11/21/2015 23:10,theft ,"Robbery the unit b/o North Capitol St./ Rhode Island Ave. NE. Lookout is for 5 B/M’s. (1) dreads, red color jacket. (2) black pants, blue j…"
6.68E+17,11/21/2015 22:24,theft ,"Robbery Fear at 1648 hrs in the unit b/o Benning Rd./ F St. SE. LOF light skin male, 5'8 wearing black jacket and white shirt.CARRYING TWO …"
6.68E+17,11/21/2015 21:07,violence,Shooting at 1530 hours in the 1800 b/o Belmont Road NW. CALL 911 W/ EVENT # I20150677848
6.68E+17,11/21/2015 20:50,closure,"Road Closure On Barry Road and Eaton Road Begins November 24 – DC Water is performing construction activities on Barry Road, SE as part of …"
6.68E+17,11/21/2015 20:35,open,DC Water reports Lang Pl NE between 17th St NE &amp; Bladensburg Rd NE has reopened.
6.68E+17,11/21/2015 17:47,theft ,Robbery Gun 3400 blk of 5th St SE 2-B/Ms 20-25 YOA 1 is wearing a blk coat. They were last seen heading towards 6th St SE. CALL 911 W/ EVEN…
6.68E+17,11/21/2015 17:32,theft ,"Robbery (Knife) at 1211 hrs in the 1400 b/o Buchanan Street NW. LOF W/M, 40’s years of age, salt and pepper hair; and UNK/Female. Last seen…"
6.68E+17,11/21/2015 15:17,closure,DC Water reports Lang Pl NE between 17th St NE &amp; Bladensburg Rd NE is closed for 6 hours due to service repairs. Please avoid the area.
6.68E+17,11/21/2015 14:18,closure,DDOT reports that the Road Work on I-295 SB between Nannie Helen Burroughs Ave to East Capitol Street. The work will be extended to 8 PM to…
6.68E+17,11/21/2015 12:31,closure,"DDOT reports road repairs on southbound 295 between the Nannie Helen Burroughs and East Capitol St. exits. Due to the roadwork, lanes 1 and…"
6.68E+17,11/21/2015 10:45,violence,Stabbing in the 1200 b/o Rhode Island Avenue NE. No lookout. CALL 911 W/ EVENT #I20150677002
6.68E+17,11/21/2015 7:40,violence,Stabbing at 0202 hrs at 14th and H St. NE. NO LOOK OUT CALL 911 W/ EVENT #
6.68E+17,11/21/2015 7:40,violence,Stabbing at 0202 hrs at 14th and H st. N.E. .No Lookout given . 2 adult males conscious and breathing CALL 911 W/ EVENT #
6.68E+17,11/21/2015 6:40,theft ,Robbery Fear at 0112 hrs in the 900 b/o M street NW. LOF 2 B/M’s wearing mask and dark clothing CALL 911 W/ EVENT #20150676688
6.68E+17,11/21/2015 6:10,violence,Shooting at 0035 hrs in the Benn. RD &amp; F St. SE No Lookout CALL 911 W/ EVENT #I20150676613
6.68E+17,11/21/2015 5:39,theft ,Correction: 1800 13th street NW. Robbery F/V at 2144 hrs in the 1800 13th street. LOF 4-5 B/M’s One wearing a ski mask. CALL 911 W/ EVENT #…
6.68E+17,11/21/2015 5:24,open,MPD reports that the accident on Eastern Ave. has been cleared and all lane closures associated w/ the accident have been reopened.
6.68E+17,11/21/2015 5:09,theft ,"Robbery at 2242 hrs in the 3500 blk of Hertford Pl NE., LOF S1 B/M Black coat Black jeans Dreadlocks…. LS on foot towards Ogden St NW CALL …"
6.68E+17,11/21/2015 4:54,theft ,"Robbery Snatch at 2319 hrs in the 1700 U street NW. LOF a B/M w/ dreads wearing a black jacket w/ a hood, blue jeans. CALL 911 W/ EVENT # 2…"
6.68E+17,11/21/2015 4:54,closure,Due to MPD activity the road is closed in the 700-900 b/o Eastern Avenue NE in both directions. Please avoid area.
6.68E+17,11/21/2015 3:24,theft ,Robbery F/V at 2144 hrs in the 1800 13th street. LOF 4-5 B/M’s One wearing a ski mask. CALL 911 W/ EVENT # 20150676272
6.68E+17,11/21/2015 2:54,advisory,"DPW to Observe Thanksgiving Day,
Nov. 26; Trash, Recycling Will Not Be Collected; Parking Enforcement Will Be
Suspended

Leaves will be
col…"
6.68E+17,11/21/2015 2:24,advisory,"MPD is seeking
the public’s assistance in locating a critical missing person identified as
80-year-old Doris Banks… https://t.co/wvEQvQuV6g"
6.68E+17,11/21/2015 0:59,violence,"Stabbing at 1917 hrs in the 2400 b/o Alabama Ave. SE. LOF B/M, dark complexion, orange jacket CALL 911 W/ EVENT #I20150675954"
6.68E+17,11/20/2015 22:24,theft ,Robbery in the 2200 b/o Adams Place NE. Suspect stopped. CALL 911 W/ EVENT #I20150675499
6.68E+17,11/20/2015 20:18,violence,Stabbing / 1433 hrs / 2000 blk Klingle Rd NW / No Lookout CALL 911 W/ EVENT #I20150675280
6.68E+17,11/20/2015 15:03,theft ,"Robbery Gun 2300 blk of Rhode Island Ave NE LOF #1-B/M, 5'7, blk hooded sweater, sunglasses, armed w/a silver handgun; #2-B/M, 5'5-5'7, all…"
6.68E+17,11/20/2015 12:47,theft ,"Attempt Robbery of Establishment in the 3800 b/o 12th Street NE. LOF (2) B/M’s, Wearing All Dark Clothing. CALL 911 W/ EVENT #I20150666967"
6.68E+17,11/20/2015 3:58,violence,"Aggravated Assault at 1750 hrs at 219 37th pl. S.E. LOF B/M , black dreads , black and red shirt , blue jeans . CALL 911 W/ EVENT #"
6.68E+17,11/20/2015 2:57,open,Road closures have been lifted – Accident/Damage vehicles cleared from the roadway.
6.68E+17,11/20/2015 2:12,theft ,"Robbery Pickpocket at 2021 hrs in the intersection of Wisconsin Ave NW and Volta Pl NW. LOF B/M wearing dark clothing, black t-shirt, hoode…"
6.68E+17,11/20/2015 1:43,closure,"MPD reports that Waterside Dr between Massachusetts Ave and Rock Creek Pkwy/ P St is BLOCKED by response //MPD, DCFEMS and USPP are on the …"
6.67E+17,11/20/2015 0:10,closure,"The 1500 b/o Eastern Ave NE (between Olive St &amp; Minnnesota Ave) is closed due to high standing water.  Please plan an alternate route. 

Se…"
6.67E+17,11/19/2015 23:37,open,All traffic closures have been opened in the area of the 1200 b/o Taylor Street NW. There was no suspicious package found.
6.67E+17,11/19/2015 23:21,closure,The Fourth District is currently investigating a call for a suspicious p[package in the 1200 b/o Taylor Street NW. AS a result streets arou…
6.67E+17,11/19/2015 18:56,open,MPD reports all road closures are now open.MPD reports that all lanes over 14th Street Bridge on I-395 are closed (north and southbound) an…
6.67E+17,11/19/2015 18:41,open,MPD reports the police activity is cleared and all related street closures are open.
6.67E+17,11/19/2015 17:55,closure,"MPD reports that all lanes on the 14th Street Bridge, on I-395 are closed (north and southbound) and Maine Avenue is closed from 12th to 15…"
6.67E+17,11/19/2015 17:27,closure,"Southbound 14th Street, SW is CLOSED from Independence Ave, SW to C St, SW due to police activity. Southbound traffic is being diverted ont…"
6.67E+17,11/19/2015 16:57,open,MPD reports that the police activity has cleared and all related street closures are open.
6.67E+17,11/19/2015 16:24,closure,MPD reports police activity at Pennsylvania Avenue and Jackson Street NW. 17th Street from Pennsylvania Ave. to H St. will be closed. Pleas…
6.67E+17,11/19/2015 15:06,open,All road closures are now open. US Capitol Police report the following street closures due to police activity: E Street between 2nd Street …
6.67E+17,11/19/2015 14:56,closure,"US Capitol Police report the following street closures due to police activity: E Street between 2nd Street &amp; New Jersey Avenue SE, 1st Stre…"
6.67E+17,11/19/2015 13:20,advisory,"On Thursday, 19 November, Coast Guard Station Washington will be conductingboat tactics training from approx 1200 pm - 230pm local time. Lo…"
6.67E+17,11/19/2015 12:05,closure,MPD reports the 100 b/o Danbury Street SW is closed due to police activity. Please avoid the area and use alternate routes.
6.67E+17,11/19/2015 11:20,violence,Shooting in the 100 blk of Danbury St SW. No lookout. CALL 911 W/ EVENT # I20150672320
6.67E+17,11/19/2015 9:05,theft ,"Robbery F/V at 2235 hrs at 517 11TH Street SE. LOF 2 B/M’s . B/M 5'7 , wearing blk jacket , green camouflage pants . 2nd unknown B/M CALL 9…"
6.67E+17,11/19/2015 6:50,theft ,"ROBBERY at 0045 hrs in the 1900 b/o 11TH ST NW. LOF B/M 5'7"", DARK COMPLEXION, LONG DREADS WITH 2 OTHER B/M’S DRIVING A SILVER OR BLACK SED…"
6.67E+17,11/19/2015 5:35,violence,"Shooting at 2300 hrs in the 100 b/o [35th Street, NE. No lookout CALL 911 W/ EVENT # I20150672032"
6.67E+17,11/19/2015 5:20,violence,"Shooting at 1100 hrs in the 100 b/o [35th Street, NE. No lookout CALL 911 W/ EVENT # I20150672032"
6.67E+17,11/19/2015 4:20,closure,Franklin Street NE between 13th St and Brentwood Rd and 14th Street NE between Girard Street and Brentwood Rd NE is closed due to scheduled…
6.67E+17,11/19/2015 0:18,theft ,"Robbery Snatch in the 800blk of F St NE. LOF a B/M, 14-15 yoa, 5'8"", dark clothing. CALL 911 W/ EVENT #I20150671444"
6.67E+17,11/18/2015 23:32,violence,"Robbery (Force &amp; Violence) at 1748 hours in the 100 b/o Rhode Island Avenue, NW. Lookout is for 3 B/M’s. CALL 911 W/ EVENT #I20150671369"
6.67E+17,11/18/2015 22:47,violence,"Robbery (Force&amp;Violence) at 1645 hrs in the 3600 b/o Ely Place,SE. LOF B/M,5'7, 180lbs., medium complexion, w/ dreadlocks wearing a black h…"
6.67E+17,11/18/2015 22:02,violence,7D is working a confirmed shooting in the 4200 b/o 6th Street SE. No look out.
6.67E+17,11/18/2015 18:17,violence,"Stabbing at 1228 hrs in the 2600 b/o Bowen RD SE. LOF 2 B/M’s, 35 Y/O, 5'11, 1 w/ Green Shirt, 1 w/ Blue Shirt CALL 911 W/ EVENT # I2015067…"
6.67E+17,11/18/2015 17:34,advisory,"On Thursday, 19 November, Coast Guard Station Washington will be conductingboat tactics training from approx 1200 pm - 230pm local time. Lo…"
6.67E+17,11/18/2015 12:30,open,DDOT reports that the traffic accident on southbound 295 at Nannie Helen Burroughs Ave. has cleared and all traffic lanes have reopened.
6.67E+17,11/18/2015 11:44,open,"DDOT reports a traffic accident on southbound 295 at Nannie Helen Burroughs Ave. Due to the accident lanes 1 and 2 are blocked, traffic get…"
6.67E+17,11/18/2015 2:25,violence,"MPD is working a stabbing at 2049 hours in the 1900 b/o 3rd Street NE Look out for a unknown male wearing blue sweat pants , black jacket C…"
6.67E+17,11/18/2015 1:55,theft ,"Robbery (Gun) at 2024 hrs in the 3600 b/o 22nd Street, Se. LOF B/M, 5'8,slim build, medium complexion wearing a blue hat, blue jeans and a …"
6.67E+17,11/18/2015 0:10,violence,"Stabbing in the 5300 b/o Chillum Place, NE. One Suspect Stopped CALL 911 W/ EVENT # I20150669222"
6.67E+17,11/18/2015 0:10,violence,"7 D is working a stabbing in the 500 b/o Lebaum Street, SE. One stopped. CALL 911 W/ EVENT # I20150669339"
6.67E+17,11/17/2015 23:25,violence,"Robbery [Force &amp; Violence)] at 1804 hrs in the 6200 b/o Georgia Avenue, NW. LOF 5 B/M’s, 18 to 20 years old, One B/M wearing a silver hoody…"
6.67E+17,11/17/2015 23:25,theft ,"Robbery (Snatch) at 1752 hours in the Unit b/o 10th Street, SE Lookout is for 3 B/M’s; 1 B/M wearing a red shirt, 1 B/M wearing a white shi…"
6.67E+17,11/17/2015 21:25,open,WASHINGTON GAS reports all street closures associated w/ the 4500 b/o Harrison St NW are open.
6.67E+17,11/17/2015 17:23,advisory,"Washington, DC) – DC Water will be performing construction activities on Gresham Place, NW as part of its ongoing program to inspect, evalu…"
6.67E+17,11/17/2015 17:23,open,MPD reports that all traffic lane closures are now open.MPD reports 2 inbound lanes of the Chevy Chase Circle are blocked due to a motor ve…
6.67E+17,11/17/2015 16:53,closure,DC Water reports 49th St NE between Brooks St NE &amp; Blaine St. NE is closed for 6 – 8 hours due to service repairs. Please avoid the area.
6.67E+17,11/17/2015 16:38,closure,MPD reports 2 inbound lanes of the Chevy Chase Circle are blocked due to a motor vehicle accident. Please avoid the area.
6.67E+17,11/17/2015 16:07,violence,"Shooting in the 1600 b/o New York Avenue NE. LOF S-1 B/M 6'1"", 18-20 yrs, Black tee shirt,. black jeans. S-2 B/M, thin build, S-3 possibly …"
6.67E+17,11/17/2015 14:52,advisory,Washington Gas reports the 4500 b/o Harrison St NW will be closed until 2:30 pm for service repairs. Please avoid the area.
6.67E+17,11/17/2015 11:03,violence,"Robbery (Force and Violence) at 0513 hrs in the 1400 b/o Pennsylvania Avenue SE. LOF (2) B/M’s; (1): 6'2"", wearing a black jumpsuit; (2): 5…"
6.67E+17,11/17/2015 9:48,theft ,"Robbery in the 1200 b/o Bladensburg Road,NE. LOF 2 B/M, S-1 stalky build, 6’-6'2"", berad, brownish green colored jacket, S-2 slim build, 5'…"
6.66E+17,11/17/2015 5:48,violence,"Stabbing in the 1500 Maryland Ave NE. LOF B/M, slim build, 6'4"", all black clothing CALL 911 W/ EVENT #I20150667792"
6.66E+17,11/17/2015 4:16,theft ,"Robbery at 2140 hrs in the 1300 block Irving St NW. LOF a B/M black jacket, black hoodie, gray jeans; B/M nothing further CALL 911 W/ EVENT…"
6.66E+17,11/17/2015 3:01,violence,"SHOOTING @ 2130hrs in the 3500 B/O 19th ST SE. LOF (3) B/M juveniles, 1 wearing a red jacket, 1 wearing a black jacket CALL 911 W/ EVENT #I…"
6.66E+17,11/17/2015 1:30,open,The demonstrators have begun to disband and only a few remain. There are no road closures to report at this time. MPD remains until all dem…
6.66E+17,11/17/2015 0:15,theft ,"Robbery Snatch at 1759 in the 400 b/o 37th Place, SE. LOF B/M, dark complexion,17 yrs old, Blue jeans, gray hoodie. CALL 911 W/ EVENT #I201…"
6.66E+17,11/16/2015 23:45,theft ,"Robbery Snatch at 1816 hrs in the 1400 b/o irving St NW. LOF B/M 5'7, young age, wearing a black hoodie and khaki pants. CALL 911 W/ EVENT …"
6.66E+17,11/16/2015 22:45,violence,"Stabbing in the 1700 b/o New York Avenue NE. LOF B/M heavyset, Black Jacket. CALL 911 W/ EVENT #I20150666967"
6.66E+17,11/16/2015 22:45,advisory,A scheduled peaceful protest has started at 4:30 pm at the Chamber of Commerce (1615 H Street NW) and will end at the Reagan Trade Center (…
6.66E+17,11/16/2015 21:30,violence,Shooting at 1549 hrs in the 6000 b/o Eads Street NE. CALL 911 W/ EVENT #: I20150666816
6.66E+17,11/16/2015 20:00,open,MPD reports the police activity is cleared and all police related street closures are open.
6.66E+17,11/16/2015 18:45,closure,MPD reports police activity in front of 1999 K St. NW. The 1900 b/o K is closed. Please avoid the area.
6.66E+17,11/16/2015 18:00,open,"MPD reports that 19th and L, Street, NW, is now open in reference to the Police Activity. 20th Street between L and K Streets, NW remain cl…"
6.66E+17,11/16/2015 10:30,closure,"MPD reports a barricade situation located at 19th and K Street NW. Due to the incident (K Street, L Street, and M Street NW are closed betw…"
6.66E+17,11/16/2015 7:00,theft ,"Robbery GUN at 0025hrs at 1100 47th St NE. LOF (3) B/Ms. 1 w/ red jacket, 1 w/blue jacket, 1 w/ black and brown jacket, CALL 911 W/ EVENT #…"
6.66E+17,11/16/2015 4:29,theft ,"Robbery of Establishment at 2243 hrs in the 800 b/o Bladensburg Rd NE. LOF Suspect (1) B/M, tall, black ski mask, wearing black coat, black…"
6.66E+17,11/16/2015 2:44,violence,Robbery Force &amp; Violence 16th &amp; Monroe Street NW. Suspects Stopped CALL 911 W/ EVENT #I20150665438
6.66E+17,11/16/2015 0:59,violence,Shooting at 1926 hours in the 3000 b/o Naylor Rd. SE. LOF a Brown Ford Crown Victoria CALL 911 W/ EVENT #I20150665311
6.66E+17,11/16/2015 0:59,theft ,"Robbery F/V at 1859 hrs at the intersection of East Capitol Street NE /Minnesota Avenue NE. LOF suspects is (1) B/M short hair, mid 20’s , …"
6.66E+17,11/15/2015 22:27,violence,Shooting in the 2900 b/o 2nd Street SE. No Lookout. CALL 911 W/ EVENT # I20150664932
6.66E+17,11/15/2015 22:09,violence,Robbery [Force &amp; Violence at 1536 hrs in the 900 b/o Missouri Avenue. LOF B/M wearing all black. Last seen on 900 b/o Missouri Avenue CALL …
6.66E+17,11/15/2015 20:11,theft ,"Robbery (Gun) of an establishment at 1436 hrs in the 1500 b/o 7th Street, NW. LOF B/M medium build, 30s, wearing a black hoodie. CALL 911 W…"
6.66E+17,11/15/2015 15:40,advisory,"DC Water reports the road will be closed on Tewkesbury Pl. NW, between 7th and 8th Street NW for water repairs. Duration 4-6 Hrs. Please us…"
6.66E+17,11/15/2015 14:55,violence,"Stabbing, 0924 hrs at 16th St/Good Hope Rd SE. LOF B/M 20 yrs, 5'6"", 130lbs, medium complexion, L/S East on Good Hope Road CALL 911 W/ EVEN…"
6.66E+17,11/15/2015 5:16,theft ,"Robbery F/V AT 2155 hrs in the 900 b/o 14TH SE. LOF Dark clothing , Black baseball cap CALL 911 W/ EVENT #"
6.66E+17,11/15/2015 4:01,open,The road closure located in the 2000 b/o Alabama Avenue SE has been reopened.
6.66E+17,11/15/2015 3:16,closure,WMATA reports Union Station’s (Red Line) First Street entrance is closed due to police activity. The Mass Ave entrance remains open. The te…
6.66E+17,11/15/2015 2:31,violence,"Shooting at 700 b/o 1st Street, NE. Suspect apprehended. CALL 911 W/ EVENT # I20150663219"
6.66E+17,11/15/2015 2:01,closure,WMATA reports Union Station (Red Line) is closed due to police activity. Bus service is requested between NoMa-Gallaudet &amp; Judiciary Square…
6.66E+17,11/15/2015 1:16,closure,Due to MPD activity the road is closed in the 2000 b/o Alabama Avenue SE. Please avoid.
6.66E+17,11/14/2015 22:31,advisory,"As part of ongoing signal construction work, DDOT will close alternating single lanes on Canal Road, NW, at the intersection of Reservoir R…"
6.66E+17,11/14/2015 16:30,closure,"18th St, NE will be closed from Randolph St to South Dakota Ave, NE due to Pepco repairs. Please use alternate route."
6.66E+17,11/14/2015 13:43,closure,DC Water reports road closures for approx 4-6 hours on 521 H St NW between 5th St &amp; 6th St NW due to emergency repairs. Please avoid the ar…
6.66E+17,11/14/2015 12:28,violence,6D Shooting 5300 block Jay St. NE. No lookout. CALL 911 W/ EVENT #I20150662017
6.65E+17,11/14/2015 8:43,violence,"Robbery Force &amp; Violence, 0309 hours, 2600 b/o Stanton Road, SE No lookout CALL 911 W/ EVENT #I20150661823"
6.65E+17,11/14/2015 5:13,theft ,CARJACKING AT 24TH &amp; I ST NW. LOF LOF SILV 2014 FORD FOCUS FL TAGS S012AY OCCUPIED BY A B/M BLK JKT &amp; LIGHT PANTS; B/M BLK JKT &amp; BLK PANTS …
6.65E+17,11/14/2015 4:29,violence,"Shooting, 2305 hours, 200 b/o Newcomb Street, SE No lookout given CALL 911 W/ EVENT #I20150661357"
6.65E+17,11/14/2015 4:29,theft ,robbery at 2258 hrs in the 300 b/o M St NE. LOF a B/M wearing black pants and a black jacket w/ white stripes CALL 911 W/ EVENT #
6.65E+17,11/14/2015 2:28,open,The Southbound lanes in the 5200 b/o Connecticut Ave have reopened.
6.65E+17,11/14/2015 2:28,violence,"Robbery Force &amp; Violence at 2038 hours in the 500 b/o 4th Street SE, subjects stopped. CALL 911 W/ EVENT # I20150661093"
6.65E+17,11/14/2015 2:13,violence,"Robery Force &amp; violence at 2038 hours in the 500 b/o 4th Street SE, subjects stopped. CALL 911 W/ EVENT # I20150661093"
6.65E+17,11/14/2015 1:43,theft ,"Robbery Snatch at 1949 hours in the 1100 b/o Howard Road SE. LOF: Black/Male, 5'6"" tall, 14 - 17 years of age, skinny build, medium complex…"
